1,False,-559.0123,1.010261,-848.5087
1,False,-577.0003,1.01026,-848.4738
1,False,-592.9427,1.01026,-848.4396
1,False,-608.8633,1.010261,-848.403
1,False,-626.801,1.010261,-848.3599
1,False,-642.7839,1.010261,-848.32
1,False,-658.7361,1.010262,-848.2786
1,False,-676.6953,1.010262,-848.2302
1,False,-692.6398,1.010262,-848.186
1,False,-708.6362,1.010262,-848.1409
1,False,-724.6027,1.010262,-848.095
1,False,-742.5129,1.010261,-848.0426
1,False,-758.4686,1.010278,-847.9622
1,False,-774.4355,1.010333,-847.5006
1,False,-792.197,1.010917,-845.5643
1,False,-807.4782,1.010621,-841.401
1,False,-821.8171,1.010681,-834.6886
1,False,-835.101,1.010789,-825.9678
1,False,-849.0446,1.010027,-814.6533
1,False,-860.7644,1.010031,-803.7492
1,False,-871.8491,1.010009,-792.3849
1,False,-882.4788,1.010526,-780.5178
1,False,-893.9791,1.010105,-766.6841
1,False,-903.8214,1.010013,-754.0956
1,False,-913.3372,1.010528,-741.3262
1,False,-923.5939,1.010128,-726.5831
1,False,-931.6773,1.010301,-712.9414
1,False,-937.873,1.010578,-698.3639
1,False,-941.7589,1.010449,-682.9775
1,False,-943.762,1.010175,-665.1646
1,False,-944.2178,1.010332,-649.2639
1,False,-944.2424,1.010012,-633.269
1,False,-943.8981,1.010017,-615.3373
1,False,-942.6176,1.010492,-599.4643
1,False,-939.278,1.010154,-583.9243
1,False,-933.1966,1.010422,-569.3077
1,False,-923.4556,1.010013,-554.369
1,False,-912.9821,1.010233,-542.3328
1,False,-901.5203,1.010207,-531.2821
1,False,-887.7137,1.010327,-519.9697
1,False,-874.3925,1.010652,-511.3277
1,False,-859.9957,1.010719,-504.635
1,False,-844.904,1.010334,-499.8589
1,False,-827.3244,1.009998,-496.3905
1,False,-811.4808,1.010016,-494.6538
1,False,-795.5934,1.010107,-493.8706
1,False,-777.6497,1.010001,-493.5445
1,False,-761.7213,1.010112,-493.4676
1,False,-745.7407,1.010006,-493.5504
1,False,-729.796,1.009995,-493.7531
1,False,-711.8412,1.009995,-494.0983
1,False,-695.8488,1.009993,-494.4531
1,False,-679.965,1.009992,-494.5793
1,False,-662.0168,1.009993,-494.3256
1,False,-646.1015,1.010538,-493.8059
1,False,-630.1997,1.010655,-492.8141
1,False,-614.423,1.010001,-490.7078
1,False,-597.1152,1.010032,-486.116
1,False,-582.5337,1.010084,-479.8103
1,False,-568.7142,1.010004,-471.9129
1,False,-553.5922,1.010036,-462.2031
1,False,-540.0763,1.010007,-453.6568
1,False,-526.4191,1.010188,-445.4354
1,False,-512.5746,1.010269,-437.4713
1,False,-496.8202,1.010368,-428.7719
1,False,-482.6497,1.010114,-421.3667
1,False,-468.276,1.010711,-414.6107
1,False,-451.6815,1.010468,-407.7813
1,False,-436.7072,1.010293,-402.2952
1,False,-421.5518,1.010052,-397.3374
1,False,-406.2186,1.010091,-393.0032
1,False,-388.7831,1.010253,-388.7004
1,False,-373.2601,1.009994,-385.072
1,False,-357.6691,1.009994,-381.5301
1,False,-340.1734,1.010059,-377.4967
1,False,-324.65,1.009994,-373.5545
1,False,-309.323,1.010195,-369.1648
1,False,-294.1892,1.010059,-364.0462
1,False,-277.5012,1.010075,-357.6443
1,False,-262.7702,1.009993,-351.5354
1,False,-248.1925,1.010142,-345.1549
1,False,-233.6848,1.010245,-338.5134
1,False,-217.6542,1.010009,-330.5766
1,False,-204.0409,1.010081,-322.4448
1,False,-191.803,1.010462,-312.3853
1,False,-181.0327,1.010532,-298.3539
1,False,-175.4873,1.010462,-283.8189
1,False,-174.0218,1.010481,-268.308
1,False,-175.7783,1.010186,-252.5369
1,False,-180.3826,1.010176,-235.2345
1,False,-186.5341,1.010031,-220.6363
1,False,-194.7898,1.010705,-207.1326
1,False,-207.0532,1.01038,-194.2721
1,False,-220.2159,1.010504,-185.4847
1,False,-234.8782,1.010814,-179.441
1,False,-250.3608,1.010158,-176.1461
1,False,-268.2422,1.010001,-174.86
1,False,-284.1618,1.009999,-174.5432
1,False,-300.0694,1.010218,-173.8558
1,False,-317.8046,1.010657,-171.3788
1,False,-332.8181,1.010843,-166.4208
1,False,-346.1025,1.010813,-157.9438
1,False,-357.0294,1.010635,-146.4673
1,False,-366.6653,1.010639,-131.4816
1,False,-372.502,1.010117,-116.7574
1,False,-374.5457,1.010106,-101.0546
1,False,-371.8097,1.010575,-83.55936
1,False,-366.4055,1.010117,-68.62493
1,False,-359.9463,1.010006,-54.06351
1,False,-353.5091,1.010524,-39.45286
1,False,-346.5872,1.009994,-22.89415
1,False,-340.5402,1.009998,-8.148615
1,False,-334.4452,1.010097,6.635577
1,False,-327.5389,1.01001,23.21014
1,False,-321.0864,1.010116,37.78962
1,False,-314.0028,1.010221,52.02379
1,False,-305.8203,1.010171,65.69756
1,False,-295.2313,1.011083,80.09187
1,False,-284.5148,1.010353,91.91371
1,False,-272.9514,1.010551,102.8309
1,False,-259.1538,1.010063,114.2549
1,False,-246.3871,1.010213,123.7895
1,False,-233.1094,1.010396,132.5987
1,False,-219.1476,1.010569,140.2058
1,False,-202.6417,1.010057,147.1706
1,False,-187.6646,1.010058,152.5815
1,False,-172.772,1.010014,158.2388
1,False,-156.6201,1.009984,165.944
1,False,-143.0355,1.010034,174.2641
1,False,-130.1832,1.010092,183.6806
1,False,-118.1168,1.01095,194.0268
0.9504669,False,-105.5911,1.010009,206.7883
0.4534531,False,-95.12437,1.010285,218.6754
0.7522129,False,-84.81876,1.010088,230.2221
1,False,-71.86639,1.010156,242.5633
1,False,-59.40664,1.010566,252.4406
1,False,-46.19551,1.01057,261.3863
1,False,-32.49973,1.01048,269.5186
1,False,-16.58642,1.010005,277.8668
1,False,-2.151704,1.010119,284.6519
1,False,12.53207,1.010479,290.805
1,False,27.50441,1.010001,296.3988
1,False,44.46029,1.010409,302.2799
1,False,59.53402,1.009996,307.4632
1,False,74.67016,1.01027,312.6253
1,False,91.74133,1.010347,318.1719
1,False,107.0606,1.010401,322.8565
1,False,122.4424,1.010004,327.0959
1,False,137.9544,1.010478,330.8677
1,False,155.4626,1.010693,334.2866
1,False,171.2986,1.010337,336.16
1,False,187.1733,1.010629,336.4353
0.8516058,False,204.9529,1.010446,334.321
0.3546061,False,220.0696,1.01078,330.7993
0,False,233.5285,1.009989,326.8784
0.09940311,False,244.7652,1.010429,323.5588
0.5963991,False,255.6674,1.010407,319.672
1,False,265.2968,1.010242,314.1771
1,False,275.5212,1.01005,305.7142
1,False,287.4412,1.010045,293.1189
1,False,297.4797,1.010066,280.7161
0.7515001,False,306.7929,1.010353,267.8209
0.2545003,False,315.2019,1.010344,254.7731
0,False,323.1168,1.010137,241.621
0.4472968,False,328.8849,1.010848,232.0214
0.9443003,False,333.6342,1.010873,224.0826
1,False,337.5811,1.010668,216.134
1,False,339.3874,1.010858,208.4492
1,False,340.0195,1.01027,200.5359
1,False,339.7737,1.010251,192.5905
1,False,338.6955,1.010036,183.7228
1,False,337.1719,1.010141,175.9236
1,False,335.2226,1.010487,168.2024
1,False,332.2477,1.009998,158.8753
1,False,327.9213,1.010529,147.9679
1,False,322.1717,1.010017,134.7964
1,False,315.5387,1.009997,120.3079
1,False,307.8836,1.009996,104.0024
1,False,300.9322,1.01,89.61707
0.5028743,False,293.5515,1.010049,75.58074
0.9005986,False,284.052,1.010537,61.07499
1,False,272.7506,1.0105,50.06388
1,False,259.3076,1.010683,41.72798
1,False,244.5699,1.010077,36.08744
1,False,227.0222,1.010045,33.017
1,False,211.1072,1.010097,32.66487
1,False,195.1867,1.009994,33.3235
0.9504874,False,177.2899,1.010015,33.80995
0.4533588,False,161.5144,1.010301,32.78163
0.2546916,False,147.1454,1.010504,30.57045
0.6522902,False,134.838,1.010521,27.39718
1,False,123.1938,1.010032,20.61834
0.9513569,False,114.4933,1.010153,10.87727
0.5529131,False,107.251,1.010213,-1.17677
1,False,101.4848,1.010298,-16.03477
1,False,99.5116,1.010159,-31.04751
0.8509014,False,100.0188,1.01007,-46.86986
0.3539007,False,102.1114,1.010207,-62.34223
0.5527005,False,105.6089,1.010468,-77.97169
1,False,111.0968,1.010487,-90.09473
1,False,120.0881,1.010206,-99.86574
1,False,131.7416,1.010105,-106.0995
1,False,146.8011,1.010006,-108.4376
1,False,161.5094,1.010063,-106.9232
1,False,177.0717,1.009994,-103.4938
1,False,194.5802,1.009997,-99.34244
1,False,210.1595,1.010004,-95.91965
1,False,225.8455,1.010001,-93.07387
1,False,243.5968,1.01,-90.52969
1,False,259.4798,1.009999,-88.75485
1,False,275.349,1.009999,-87.35732
1,False,291.2787,1.009997,-86.2785
1,False,309.1894,1.009997,-85.37939
1,False,325.1078,1.010541,-84.81834
1,False,341.0786,1.010314,-84.44359
1,False,359.0841,1.009949,-84.19766
1,False,375.0267,1.010342,-84.10459
1,False,390.9469,1.010269,-84.11513
1,False,406.9213,1.010217,-84.21626
1,False,424.8746,1.009995,-84.4234
1,False,440.8219,1.009995,-84.66986
1,False,456.8154,1.009995,-84.96665
1,False,472.7063,1.009995,-85.30087
1,False,490.68,1.009995,-85.72231
1,False,506.6326,1.009995,-86.12749
1,False,522.6337,1.009995,-86.5598
1,False,540.5403,1.009995,-87.06831
1,False,556.4491,1.009995,-87.53976
1,False,572.4112,1.009995,-88.02937
1,False,590.3423,1.009993,-88.58078
1,False,606.3583,1.009993,-88.89523
1,False,622.3279,1.009997,-88.8939
0.6504912,False,638.2197,1.010064,-88.13937
0.1551001,False,655.0548,1.010416,-85.97514
0.5497997,False,667.9799,1.010539,-83.20899
1,False,678.6866,1.010582,-78.09889
1,False,685.9293,1.010145,-69.81344
1,False,688.7451,1.010515,-58.40108
1,False,686.4538,1.010357,-47.91467
1,False,680.2314,1.010106,-37.6008
1,False,669.3452,1.010009,-26.09864
1,False,657.4343,1.010018,-15.62661
1,False,645.6352,1.010127,-4.901665
1,False,634.6277,1.010058,6.613901
1,False,623.8621,1.011284,20.87446
1,False,616.9147,1.010459,35.06885
1,False,613.71,1.010759,50.56287
1,False,614.1144,1.010415,68.38942
1,False,616.613,1.010512,84.09889
1,False,619.9644,1.010105,99.72574
1,False,623.7967,1.01,115.1622
1,False,628.6702,1.010003,132.4318
1,False,633.678,1.010263,147.5403
1,False,640.0609,1.010879,162.0959
1,False,650.0498,1.010769,176.83
1,False,661.6805,1.011631,187.4582
1,False,675.2214,1.010458,195.6493
1,False,689.8588,1.01041,201.8256
0.9495441,False,706.8215,1.010131,206.8911
0.4523242,False,720.0849,1.010298,210.429
0.2528713,False,731.1019,1.010171,213.369
0.7490349,False,741.2222,1.010546,216.0709
1,False,748.7246,1.00999,217.4875
1,False,755.6501,1.009957,216.6138
1,False,762.1334,1.010061,213.7755
1,False,769.0161,1.010047,208.673
1,False,774.7025,1.010205,203.1246
1,False,780.6428,1.010008,195.345
1,False,788.27,1.009995,183.1369
1,False,796.2164,1.010226,170.0012
1,False,804.4965,1.010438,156.3301
1,False,812.7666,1.010126,142.6865
1,False,822.0939,1.010098,127.3406
1,False,830.5904,1.01002,113.8805
1,False,839.6843,1.010016,100.7478
1,False,850.4822,1.010213,86.50188
1,False,860.5165,1.009997,74.03023
1,False,870.6246,1.009995,61.66452
1,False,880.8296,1.010147,49.31723
1,False,892.3092,1.009995,35.54894
1,False,902.5516,1.010097,23.35526
1,False,912.8597,1.010223,11.14704
1,False,923.1744,1.010118,-1.017624
1,False,934.8087,1.010236,-14.68789
1,False,945.1533,1.010264,-26.80286
1,False,955.5503,1.010114,-38.94809
1,False,967.2312,1.010552,-52.51075
1,False,977.8643,1.010391,-64.41525
1,False,987.903,1.010332,-75.37862
1,False,998.2853,1.010506,-86.27667
1,False,1009.738,1.01029,-97.98026
1,False,1020.723,1.010539,-108.7368
1,False,1031.077,1.010544,-118.6026
1,False,1044.258,1.010672,-130.1038
1,False,1055.631,1.010093,-139.6583
1,False,1068.144,1.010312,-149.6019
1,False,1080.775,1.010143,-159.333
1,False,1095.069,1.010006,-170.1603
1,False,1107.487,1.010235,-180.0631
1,False,1118.99,1.010554,-191.0346
1,False,1129.461,1.010873,-205.4522
1,False,1135.208,1.010865,-219.8555
1,False,1136.847,1.010693,-235.2632
1,False,1134.88,1.010124,-250.9852
1,False,1129.047,1.010893,-267.7438
1,False,1120.067,1.010175,-280.532
1,False,1108.168,1.010747,-289.9108
1,False,1092.328,1.010078,-295.9402
1,False,1076.683,1.010303,-297.8626
1,False,1060.76,1.010166,-297.9601
1,False,1044.807,1.010445,-297.419
1,False,1026.87,1.010159,-297.0619
1,False,1010.959,1.010168,-297.1269
1,False,995.0056,1.010725,-297.125
1,False,977.1682,1.009984,-296.0084
1,False,961.3896,1.010088,-293.6753
1,False,947.3659,1.010022,-291.2705
1,False,935.705,1.010117,-289.2712
1,False,924.9777,1.010177,-287.4313
1,False,916.9949,1.010159,-285.9888
1,False,908.8651,1.010151,-284.2716
1,False,896.4783,1.010067,-282.4926
1,False,882.7136,1.010012,-282.3783
1,False,867.1255,1.010009,-283.864
1,False,851.5075,1.010525,-286.1349
1,False,836.4474,1.010037,-288.4574
1,False,824.4545,1.010003,-290.6852
1,False,810.9365,1.010083,-295.1428
1,False,795.3144,1.010115,-303.5161
1,False,782.3743,1.010001,-312.7432
1,False,770.4949,1.009999,-322.8943
1,False,759.4177,1.010241,-334.005
0.7515001,False,748.961,1.009995,-344.7267
0.2544985,False,741.338,1.010127,-352.5423
0.04932322,False,735.0435,1.010684,-358.9927
0.5463192,False,728.4722,1.010242,-364.6917
1,False,721.1687,1.010754,-367.32
1,False,711.8677,1.010405,-366.5143
1,False,700.9692,1.010161,-362.5419
1,False,687.2312,1.01001,-354.7841
1,False,674.3318,1.010015,-345.6723
1,False,661.6108,1.01002,-336.0384
1,False,647.1181,1.01001,-325.5454
1,False,633.41,1.010215,-317.4894
1,False,618.7804,1.010495,-311.4144
1,False,603.5094,1.010022,-307.2249
1,False,585.8481,1.010135,-304.2263
1,False,569.988,1.010025,-302.762
1,False,554.0908,1.010005,-302.2606
1,False,538.1955,1.01,-302.885
1,False,520.4305,1.010545,-304.9573
1,False,504.741,1.010663,-307.8618
1,False,489.3627,1.009999,-311.9412
1,False,472.8894,1.010725,-318.7538
1,False,459.4343,1.0106,-327.1185
1,False,447.1369,1.010007,-337.1802
1,False,435.8366,1.010673,-348.3589
1,False,424.096,1.010283,-361.9309
1,False,414.1763,1.010006,-374.4258
1,False,404.2881,1.010087,-386.9085
1,False,392.5804,1.010264,-400.4821
1,False,381.3948,1.011569,-411.4313
1,False,371.373,1.010605,-420.6234
1,False,359.5298,1.010378,-428.1322
1,False,346.2628,1.010097,-435.4983
1,False,333.0919,1.010417,-443.2787
1,False,319.7325,1.010095,-451.978
1,False,305.0019,1.010474,-462.2184
1,False,292.1332,1.010168,-471.6422
1,False,279.4748,1.01039,-481.2831
1,False,266.9374,1.010147,-491.1547
1,False,253.0131,1.010037,-502.4351
1,False,240.716,1.010005,-512.6744
1,False,228.618,1.010004,-523.0869
1,False,215.0661,1.010214,-534.9064
1,False,202.6982,1.010493,-544.9496
1,False,189.3812,1.010572,-553.6649
1,False,174.9527,1.010558,-560.236
1,False,157.7791,1.010863,-564.973
1,False,142.0869,1.010249,-567.4844
1,False,126.219,1.010329,-568.9963
1,False,108.3433,1.010313,-569.8259
1,False,92.33288,1.010295,-569.9285
1,False,76.38313,1.010263,-569.6319
1,False,60.39695,1.010257,-569.1163
1,False,42.45286,1.010303,-568.3629
1,False,26.57455,1.01035,-567.7849
1,False,10.64443,1.010443,-567.4518
1,False,-7.303074,1.010681,-567.8154
1,False,-23.12188,1.010132,-569.6442
1,False,-38.35188,1.010996,-573.7761
1,False,-52.10359,1.010458,-581.325
1,False,-64.42515,1.010392,-593.784
1,False,-72.44054,1.0103,-607.4847
1,False,-78.63213,1.010014,-622.0579
1,False,-84.08425,1.010062,-639.2006
0.7515029,False,-88.11234,1.010121,-654.5949
0.4509199,False,-91.31737,1.010179,-669.7881
0.9479206,False,-92.97418,1.010525,-684.8082
1,False,-90.86742,1.010529,-702.1262
1,False,-85.9006,1.010457,-716.3013
0.9499266,False,-81.56867,1.010178,-728.1519
0.453985,False,-77.98386,1.01012,-737.9779
0,False,-74.70374,1.010169,-746.9848
0,False,-72.34843,1.010144,-753.4545
0.4473565,False,-70.37196,1.01001,-759.0646
0.9442993,False,-68.91444,1.010302,-766.8292
1,False,-69.95087,1.010464,-776.3092
1,False,-74.09565,1.01004,-787.3632
1,False,-82.30016,1.010039,-800.9105
1,False,-91.88206,1.010114,-813.4868
1,False,-102.3302,1.010267,-825.5145
1,False,-113.9476,1.010116,-836.4238
1,False,-128.81,1.010961,-846.284
1,False,-143.3834,1.010996,-852.4337
1,False,-158.8475,1.010459,-855.9228
1,False,-174.68,1.010169,-857.2624
1,False,-192.6209,1.009995,-857.4129
1,False,-208.5353,1.009994,-857.452
1,False,-224.4697,1.009993,-857.9025
1,False,-242.3237,1.009993,-858.8948
1,False,-258.2486,1.009994,-860.0687
1,False,-274.149,1.009995,-861.2189
1,False,-290.1073,1.010207,-862.3009
1,False,-308.0496,1.010188,-863.4362
1,False,-323.9193,1.010193,-864.3543
1,False,-339.8508,1.010475,-865.1394
1,False,-357.7569,1.010212,-865.8806
1,False,-373.757,1.010501,-866.433
1,False,-389.729,1.010287,-866.9083
1,False,-405.6742,1.010282,-867.3284
1,False,-423.6142,1.010277,-867.7465
1,False,-439.5503,1.010275,-868.0779
1,False,-455.5378,1.010276,-868.3783
1,False,-473.4951,1.010295,-868.6566
1,False,-489.3873,1.01029,-868.8237
1,False,-505.3359,1.010285,-868.9243
1,False,-521.3371,1.010281,-868.9691
1,False,-539.3302,1.010278,-868.9651
1,False,-555.2319,1.010275,-868.9229
1,False,-700.2319,1.010275,-868.9229